,Date,Nationality,Visitor_Index,Seat_Index,Outbound_Index,Stock index value,Temperature Difference,Oil Price,Exchange Rate to USD,Google Searches,Flight Prices,Trade Flows,Visa Policy,Vacation Days
1040,2017-03-01,India,141.78570795986641,144.39726648075745,141.11372690626698,29620.5,-4.0,50.9,0.015166999999999998,65.25,230.7948336,-10524.4,0.0,11.0
1041,2017-04-01,India,132.62120659370657,139.19764764133538,141.11372690626698,29918.4,0.0,52.16,0.015489,62.0,273.6669111,-13436.8,0.0,5.0
1042,2017-05-01,India,139.47090906303478,142.68321165155572,141.11372690626698,31145.8,6.0,49.89,0.015521,60.5,293.9564555,-14256.2,0.0,1.0
1043,2017-06-01,India,79.64828881350464,139.05307754469058,141.11372690626698,30921.61,10.0,46.17,0.015517,58.0,294.68451789999995,-13861.8,0.0,25.0
1044,2017-07-01,India,95.67732490164795,143.47659552603432,141.11372690626698,32514.94,11.0,47.66,0.015515000000000001,61.2,266.498112,-11563.4,0.0,5.0
1045,2017-08-01,India,101.82715044964873,143.4751942003802,141.11372690626698,31730.49,9.0,49.94,0.015625999999999998,60.75,299.5356789,-11960.4,0.0,2.0
1046,2017-09-01,India,120.2929254545717,139.50990970791702,141.11372690626698,31283.72,8.0,52.95,0.015534000000000001,69.25,302.6642432,-8965.4,0.0,2.0
1047,2017-10-01,India,149.32197330134986,142.6383692306255,141.11372690626698,33213.13,2.0,54.92,0.015363,69.0,267.7088536,-14018.8,0.0,3.0
1048,2017-11-01,India,131.26568903292969,138.25035149918492,141.11372690626698,33149.35,-3.0,59.93,0.015418000000000001,72.0,237.2493531,-13829.2,0.0,1.0
1049,2017-12-01,India,162.03502971734474,143.53475054067815,141.11372690626698,34056.83,-5.0,61.19,0.015566,72.8,307.74754360000003,-14880.19,0.0,28.0
1050,2018-01-01,India,174.70973614170452,139.2838291690606,147.2634065801277,35965.02,3.0,66.23,0.015378,67.5,274.5665990881245,-15705.699999999995,0.0,
1051,2018-02-01,India,140.513318514165,122.83646996725572,147.2634065801277,34184.04,0.0,63.46,0.015319999999999999,72.75,230.049763084662,-11979.199999999995,0.0,
1052,2018-03-01,India,147.2419228969942,135.98907900206927,147.2634065801277,32968.68,-4.0,64.17,0.015319999999999999,60.25,220.9111200580656,-10524.0,0.0,
1053,2018-04-01,India,135.65994077314696,,,,,,,,,,,
1054,2018-05-01,India,143.7024722762059,,,,,,,,,,,
1055,2018-06-01,India,84.5008505744211,,,,,,,,,,,
1056,2013-01-01,Switzerland,100.0,100.0,100.0,7390.86,23.0,105.1,1.081502,33.0,,1966.2875780000002,1.0,10.0
1057,2013-02-01,Switzerland,130.5666585289185,91.89289354211063,100.0,7593.67,26.0,107.64,1.0867799999999999,43.0,,2654.17405,1.0,0.0
1058,2013-03-01,Switzerland,125.37206263193924,101.5611970721764,100.0,7813.67,23.0,102.52,1.057353,36.0,,-1240.738059,1.0,2.0
1059,2013-04-01,Switzerland,145.98035132733054,94.82071713147413,100.0,7906.21,21.0,98.85,1.066969,32.0,,9518.529675,1.0,16.0
1060,2013-05-01,Switzerland,109.67562297653295,88.07097192624849,100.0,7947.01,21.0,99.37,1.046348,24.0,,3540.4966520000003,1.0,4.0
1061,2013-06-01,Switzerland,63.656018981696455,82.68785323820995,100.0,7683.04,18.0,99.74,1.068981,33.0,,3417.278911,1.0,1.0
1062,2013-07-01,Switzerland,69.00858293083392,88.99286574631707,100.0,7820.43,17.0,105.26,1.0583129999999998,30.0,,5322.554190999999,1.0,25.0
1063,2013-08-01,Switzerland,49.53048384497429,88.0617066617252,100.0,7745.97,19.0,108.16,1.080681,30.0,,457.47332300000005,1.0,14.0
1064,2013-09-01,Switzerland,90.50181184568912,87.15834337070322,100.0,8022.6,21.0,108.76,1.0826440000000002,32.0,,2088.7898010000004,1.0,10.0
1065,2013-10-01,Switzerland,156.41342313577752,102.18196979523765,100.0,8234.29,21.0,105.43,1.10724,36.0,,3851.210578,1.0,14.0
1066,2013-11-01,Switzerland,144.60028498074863,97.92458074678032,100.0,8264.2,26.0,102.63,1.095327,35.0,,2505.848622,1.0,1.0
1067,2013-12-01,Switzerland,126.20498508877323,97.5261743722783,100.0,8202.98,23.0,105.48,1.11827,48.0,,2260.560655,1.0,12.0
1068,2014-01-01,Switzerland,119.61197302097143,106.39998146947096,104.08814951108197,8191.33,19.0,102.1,1.107271,37.0,,2425.3359609999998,1.0,10.0
1069,2014-02-01,Switzerland,145.4788426526506,96.42360789400536,104.08814951108197,8475.33,19.0,104.83,1.1169870000000002,66.0,,2888.884168,1.0,0.0
1070,2014-03-01,Switzerland,144.37641712501338,106.71036783100159,104.08814951108197,8453.82,19.0,104.04,1.13601,32.0,,1670.320493,1.0,1.0
1071,2014-04-01,Switzerland,177.76464036737946,105.6610766237376,104.08814951108197,8476.66,19.0,104.87,1.132244,31.0,,4153.826451,1.0,17.0
1072,2014-05-01,Switzerland,109.53632387599347,100.21078476790512,104.08814951108197,8674.52,21.0,105.71,1.1257190000000001,30.0,,3205.742166,1.0,2.0
1073,2014-06-01,Switzerland,74.57607916911995,93.34290744000742,104.08814951108197,8554.52,17.0,108.37,1.1164530000000001,22.0,,894.9464538999999,1.0,2.0
1074,2014-07-01,Switzerland,62.325417378719635,104.77392754563142,104.08814951108197,8410.27,19.0,105.23,1.114937,27.0,,3530.576331,1.0,25.0
1075,2014-08-01,Switzerland,60.00727610422062,109.50384508477717,104.08814951108197,8658.97,20.0,100.05,1.099278,37.0,,780.1554817000001,1.0,14.0
1076,2014-09-01,Switzerland,94.42644034153014,105.02177337162978,104.08814951108197,8835.14,20.0,95.85,1.068001,41.0,,3465.029365,1.0,10.0
1077,2014-10-01,Switzerland,167.97125938832858,109.50384508477717,104.08814951108197,8837.78,21.0,86.08,1.048946,36.1,,6378.24013,1.0,14.0
1078,2014-11-01,Switzerland,143.4099398604456,105.97146298526823,104.08814951108197,9150.46,21.0,76.99,1.0369700000000002,34.0,,4544.8608030000005,1.0,1.0
1079,2014-12-01,Switzerland,149.69850440954252,110.43037153710738,104.08814951108197,8983.37,23.0,60.7,1.023851,51.0,,1524.896734,1.0,12.0
1080,2015-01-01,Switzerland,124.94634670955736,109.50384508477717,105.6662025895302,8385.13,22.0,47.11,1.059503,43.0,,1464.071287,1.0,10.0
1081,2015-02-01,Switzerland,160.35432712790148,98.59631242471971,105.6662025895302,9014.53,27.0,54.79,1.0701200000000002,65.0,666.3923973999999,2259.6239579999997,1.0,0.0
1082,2015-03-01,Switzerland,129.30642451281216,110.11998517557676,105.6662025895302,9128.98,21.0,52.83,1.021276,42.0,605.5794815,2707.6383149999997,1.0,1.0
1083,2015-04-01,Switzerland,197.10695075385865,106.81923468915038,105.6662025895302,9077.12,20.0,57.54,1.0402,36.0,619.5161402000001,2376.51183,1.0,17.0
1084,2015-05-01,Switzerland,129.49263533793194,110.39099416288336,105.6662025895302,9237.79,21.0,62.51,1.073022,28.1,536.0408344,3225.168354,1.0,3.0
1085,2015-06-01,Switzerland,69.57264057162095,104.87816177151859,105.6662025895302,8780.91,18.0,61.31,1.073834,30.1,573.6529857,3593.6494310000003,1.0,2.0
1086,2015-07-01,Switzerland,81.22717241973547,109.29769294913368,105.6662025895302,9428.17,15.0,54.34,1.049662,30.1,618.4409117,4798.123512,1.0,25.0
1087,2015-08-01,Switzerland,69.3232425256379,109.80959881404615,105.6662025895302,8824.56,18.0,45.69,1.033144,32.0,635.6461320000001,3211.810039,1.0,14.0
1088,2015-09-01,Switzerland,94.87944165473928,102.86759936996202,105.6662025895302,8513.41,23.0,46.28,1.0284959999999999,34.1,583.0644463,2532.747228,1.0,10.0
1089,2015-10-01,Switzerland,189.14631830722072,116.781710367831,105.6662025895302,8938.65,24.0,46.96,1.032003,42.0,610.4611676,3929.3785020000005,1.0,14.0
1090,2015-11-01,Switzerland,152.8079220180339,112.15602705457243,105.6662025895302,8993.1,22.0,43.11,0.990906,37.1,556.9531668,5093.024641,1.0,1.0
1091,2015-12-01,Switzerland,147.53418253128643,116.82108774205506,105.6662025895302,8818.09,19.0,36.57,1.006361,100.1,709.4170882,1517.234316,1.0,12.0
1092,2016-01-01,Switzerland,112.30379649885352,116.82108774205506,105.44360091285736,8319.81,21.0,29.78,0.9937159999999999,44.0,550.2192487000001,2777.715545,1.0,10.0
1093,2016-02-01,Switzerland,147.21712948114674,109.3440192717502,105.44360091285736,7843.63,20.0,31.03,1.008061,38.0,537.687093,-664.8587551,1.0,0.0
1094,2016-03-01,Switzerland,154.03560504157429,116.82108774205506,105.44360091285736,7807.89,23.0,37.34,1.018132,44.0,610.5555937999999,-665.0377696,1.0,3.0
1095,2016-04-01,Switzerland,173.1122418857875,114.00907995923285,105.44360091285736,7960.85,20.0,40.75,1.037269,33.0,546.2403191000001,2058.97039,1.0,15.0
1096,2016-05-01,Switzerland,112.99039905282993,115.8945612897248,105.44360091285736,8216.42,20.0,45.94,1.021976,24.0,538.3679747,4178.295332,1.0,3.0
1097,2016-06-01,Switzerland,45.37975360175138,135.2126378208098,105.44360091285736,8020.15,19.0,47.69,1.031374,25.0,509.9673968,3113.0386350000003,1.0,1.0
1098,2016-07-01,Switzerland,61.235597382517255,143.75984434355595,105.44360091285736,8127.2,17.0,44.13,1.019037,46.0,576.1739832000001,3816.18557,1.0,25.0
1099,2016-08-01,Switzerland,57.97363688729538,141.82340405818584,105.44360091285736,8202.13,19.0,44.87,1.029277,34.0,569.0104327,2840.178833,1.0,14.0
1100,2016-09-01,Switzerland,72.9938456285134,136.5468359121653,105.44360091285736,8139.01,20.0,45.04,1.0258690000000001,36.0,524.7323977,4942.207732,1.0,10.0
1101,2016-10-01,Switzerland,203.3711020585312,137.20466969331974,105.44360091285736,7827.74,24.0,49.29,1.014642,38.0,563.371354,3707.761609,1.0,14.0
1102,2016-11-01,Switzerland,153.43404993386085,130.99230983044566,105.44360091285736,7875.19,24.0,45.26,1.00421,41.0,524.88531,3556.094198,1.0,1.0
1103,2016-12-01,Switzerland,157.41261095660028,141.82340405818584,105.44360091285736,8219.87,23.0,52.62,0.9804299999999999,48.0,616.4375605,3127.9136550000003,1.0,12.0
1104,2017-01-01,Switzerland,127.69387387128633,143.68572222736958,112.84402216470018,8291.69,27.0,53.59,0.991131,50.0,508.0780822,1935.190973,1.0,10.0
1105,2017-02-01,Switzerland,170.60469851238773,129.3801538033911,112.84402216470018,8545.81,18.0,54.34,0.9988549999999999,56.0,520.5880683,720.2322088999999,1.0,0.0
1106,2017-03-01,Switzerland,151.54657105610417,143.06494950430834,112.84402216470018,8658.89,18.0,50.9,0.9978030000000001,44.0,495.7757358,2135.234081,1.0,1.0
1107,2017-04-01,Switzerland,238.7133422369872,141.80487352913926,112.84402216470018,8812.67,22.0,52.16,0.998762,37.0,578.9965082,1345.78109,1.0,17.0
1108,2017-05-01,Switzerland,112.68579197043604,134.4065598072825,112.84402216470018,9016.64,20.0,49.89,1.013633,28.0,508.2296286,4636.866132,1.0,2.0
1109,2017-06-01,Switzerland,53.01344004952857,126.61910497544704,112.84402216470018,8906.89,16.0,46.17,1.0325360000000001,24.0,499.91690750000004,4015.891195,1.0,3.0
1110,2017-07-01,Switzerland,76.63014253824342,141.20263133512464,112.84402216470018,9055.0,18.0,47.66,1.041798,36.0,567.6810732999999,2167.535828,1.0,25.0
1111,2017-08-01,Switzerland,60.686379164811726,141.51301769665525,112.84402216470018,8925.45,16.0,49.94,1.036135,31.0,559.8558687000001,-1348.7152640000002,1.0,14.0
1112,2017-09-01,Switzerland,93.53288368285759,129.72296859075328,112.84402216470018,9157.46,22.0,52.95,1.039915,43.0,558.7762476,2237.570565,1.0,10.0
1113,2017-10-01,Switzerland,229.9539339629717,136.5468359121653,112.84402216470018,9242.18,19.0,54.92,1.019196,47.0,595.3485721,4402.292375,1.0,14.0
1114,2017-11-01,Switzerland,177.01213800982597,129.80172333920132,112.84402216470018,9318.77,22.0,59.93,1.008308,36.0,568.5046762000001,4658.869265,1.0,1.0
1115,2017-12-01,Switzerland,185.8411160522667,148.10756972111554,112.84402216470018,9381.87,23.0,61.19,1.01346,51.0,727.1863861,4185.391872,1.0,12.0
1116,2018-01-01,Switzerland,136.61319286262707,145.28861298990088,116.4998491633326,9335.4,19.0,66.23,1.047401,90.0,597.2059649790192,626.6580212134686,1.0,
1117,2018-02-01,Switzerland,180.1538594885891,130.51978133975726,116.4998491633326,8906.38,24.0,63.46,1.06118,84.0,604.7789299356625,6792.24086214077,1.0,
1118,2018-03-01,Switzerland,172.2809150658439,143.37533586583896,116.4998491633326,8740.97,18.0,64.17,1.06118,80.25,626.0081574943409,2135.234,1.0,
1119,2018-04-01,Switzerland,253.00327704450964,,,,,,,,,,,
1120,2018-05-01,Switzerland,137.999747035811,,,,,,,,,,,
1121,2018-06-01,Switzerland,77.33776817531358,,,,,,,,,,,
1122,2013-01-01,Saudi Arabia,100.0,100.0,100.0,7043.55,6.0,105.1,0.26665700000000003,85.75,,,1.0,10.0
1123,2013-02-01,Saudi Arabia,62.8183153732739,91.16133650021544,100.0,6998.33,4.0,107.64,0.26665,76.75,,,1.0,0.0
1124,2013-03-01,Saudi Arabia,94.8879993257786,108.23579265231123,100.0,7125.73,3.0,102.52,0.266656,84.2,,,1.0,10.0
1125,2013-04-01,Saudi Arabia,68.90216823751749,101.43435544809364,100.0,7179.8,2.0,98.85,0.266665,73.5,,,1.0,0.0
1126,2013-05-01,Saudi Arabia,72.32755808395488,107.77571637650765,100.0,7404.12,1.0,99.37,0.266646,75.25,,,1.0,0.0
1127,2013-06-01,Saudi Arabia,115.2935599728943,103.1998803516806,100.0,7496.57,-1.0,99.74,0.26664699999999997,85.6,,,1.0,26.0
1128,2013-07-01,Saudi Arabia,43.219379137886044,102.7056188417615,100.0,7915.11,0.0,105.26,0.26664299999999996,89.0,,,1.0,31.0
1129,2013-08-01,Saudi Arabia,132.04798478399258,118.6594402880106,100.0,7766.52,2.0,108.16,0.266639,100.5,,,1.0,37.0
1130,2013-09-01,Saudi Arabia,71.80897050312527,102.85553533720528,100.0,7964.91,4.0,108.76,0.26663400000000004,80.4,,,1.0,1.0
1131,2013-10-01,Saudi Arabia,88.21074300876269,110.19966313300549,100.0,8044.47,6.0,105.43,0.266646,86.0,,,1.0,22.0
1132,2013-11-01,Saudi Arabia,59.79430960880543,99.9715123049038,100.0,8325.28,8.0,102.63,0.266639,87.75,,,1.0,0.0
1133,2013-12-01,Saudi Arabia,66.51194768191304,103.14468544243172,100.0,8535.6,9.0,105.48,0.266633,95.8,,,1.0,0.0
1134,2014-01-01,Saudi Arabia,105.5409227192393,109.89733746879705,114.76311314719902,8760.62,6.0,102.1,0.26663200000000004,96.0,,,1.0,10.0
1135,2014-02-01,Saudi Arabia,64.83110567642785,98.67354169708321,114.76311314719902,9106.55,6.0,104.83,0.26662399999999997,87.75,,,1.0,0.0
1136,2014-03-01,Saudi Arabia,97.04414719546604,116.65070168753985,114.76311314719902,9473.71,3.0,104.04,0.26663200000000004,90.6,,,1.0,10.0
1137,2014-04-01,Saudi Arabia,66.89946948603989,101.55685253700729,114.76311314719902,9585.22,1.0,104.87,0.26662600000000003,77.5,,,1.0,0.0
1138,2014-05-01,Saudi Arabia,72.14521043139905,89.71985912834776,114.76311314719902,9823.4,2.0,105.71,0.266635,83.25,,,1.0,0.0
1139,2014-06-01,Saudi Arabia,90.73212263738735,86.38181345545057,114.76311314719902,9513.02,2.0,108.37,0.26661599999999996,80.6,,,1.0,26.0
1140,2014-07-01,Saudi Arabia,50.02506561063528,88.70320450960213,114.76311314719902,10214.73,1.0,105.23,0.266635,101.0,,,1.0,35.0
1141,2014-08-01,Saudi Arabia,143.39977534246745,100.70542654981963,114.76311314719902,11112.12,1.0,100.05,0.266639,98.4,,,1.0,30.0
1142,2014-09-01,Saudi Arabia,86.63904214536748,92.29870772693121,114.76311314719902,10854.79,2.0,95.85,0.26662600000000003,96.75,,,1.0,7.0
1143,2014-10-01,Saudi Arabia,89.0305533000307,97.60952628524015,114.76311314719902,10034.92,5.0,86.08,0.266569,85.25,,,1.0,15.0
1144,2014-11-01,Saudi Arabia,65.74119570426436,89.01585696328293,114.76311314719902,8624.89,7.0,76.99,0.266524,84.8,,,1.0,0.0
1145,2014-12-01,Saudi Arabia,72.81901976047105,97.50554619813904,114.76311314719902,8333.3,7.0,60.7,0.266435,101.25,,,1.0,0.0
1146,2015-01-01,Saudi Arabia,116.80503028864948,108.68910310052952,126.17268152215759,8878.54,6.0,47.11,0.266282,100.75,,,1.0,11.0
1147,2015-02-01,Saudi Arabia,82.08589418767052,98.90429202736244,126.17268152215759,9313.52,4.0,54.79,0.266477,103.5,311.1770924,,1.0,0.0
1148,2015-03-01,Saudi Arabia,126.15796279405056,112.7151266099999,126.17268152215759,8778.89,3.0,52.83,0.26662399999999997,102.0,392.98699960000005,,1.0,10.0
1149,2015-04-01,Saudi Arabia,79.23174214390583,105.37847683416244,126.17268152215759,9834.49,2.0,57.54,0.26662199999999997,84.5,327.4652423,,1.0,0.0
1150,2015-05-01,Saudi Arabia,86.6674042258878,108.80376607329173,126.17268152215759,9688.69,1.0,62.51,0.26665,88.4,295.3183738,,1.0,0.0
1151,2015-06-01,Saudi Arabia,70.87622501952225,105.07828774708624,126.17268152215759,9086.89,1.0,61.31,0.26665,86.75,319.7661233,,1.0,27.0
1152,2015-07-01,Saudi Arabia,122.38023940457049,120.31208269977888,126.17268152215759,9098.27,1.0,54.34,0.26663000000000003,114.75,347.8942117,,1.0,36.0
1153,2015-08-01,Saudi Arabia,143.25253820406454,118.40839247497534,126.17268152215759,7522.47,2.0,45.69,0.266598,92.0,298.6583963,,1.0,22.0
1154,2015-09-01,Saudi Arabia,117.57296005269377,113.95327305811848,126.17268152215759,7404.14,2.0,46.28,0.266675,97.0,326.9183903,,1.0,19.0
1155,2015-10-01,Saudi Arabia,78.36349551446854,118.78122518454686,126.17268152215759,7124.8,3.0,46.96,0.266719,88.0,233.1301731,,1.0,0.0
1156,2015-11-01,Saudi Arabia,83.40809737398854,115.32281899986825,126.17268152215759,7239.93,6.0,43.11,0.266588,87.2,224.63905130000003,,1.0,0.0
1157,2015-12-01,Saudi Arabia,92.03485799212021,135.11072810987702,126.17268152215759,6911.76,8.0,36.57,0.26653699999999997,109.75,258.0373033,,1.0,0.0
1158,2016-01-01,Saudi Arabia,146.43062283688602,139.86532442143272,129.29761170907682,5996.57,6.0,29.78,0.266549,90.4,307.71392579999997,,1.0,10.0
1159,2016-02-01,Saudi Arabia,83.15345285006256,128.1333793884404,129.29761170907682,6092.5,5.0,31.03,0.26664299999999996,85.0,234.6179932,,1.0,0.0
1160,2016-03-01,Saudi Arabia,140.86285410228572,140.9126033124067,129.29761170907682,6223.13,3.0,37.34,0.266638,97.75,292.0530311,,1.0,10.0
1161,2016-04-01,Saudi Arabia,86.2994901978224,132.459591984987,129.29761170907682,6805.84,2.0,40.75,0.26665900000000003,73.5,255.57556090000003,,1.0,0.0
1162,2016-05-01,Saudi Arabia,104.06699639658524,138.36936433269355,129.29761170907682,6448.42,1.0,45.94,0.26662399999999997,75.0,249.8131775,,1.0,6.0
1163,2016-06-01,Saudi Arabia,26.07907298291029,122.59430317317316,129.29761170907682,6499.88,0.0,47.69,0.26664099999999996,71.75,282.4088481,,1.0,30.0
1164,2016-07-01,Saudi Arabia,129.0502186088213,137.84732732005568,129.29761170907682,6302.17,1.0,44.13,0.26662199999999997,96.2,292.5571171,,1.0,35.0
1165,2016-08-01,Saudi Arabia,152.19170931604157,134.63106654369477,129.29761170907682,6079.51,2.0,44.87,0.266664,97.25,268.52826469999997,,1.0,31.0
1166,2016-09-01,Saudi Arabia,130.0764547772535,131.0170463245532,129.29761170907682,5623.34,2.0,45.04,0.2666,81.0,332.1437558,,1.0,24.0
1167,2016-10-01,Saudi Arabia,62.67805213460419,129.37900385652173,129.29761170907682,6012.22,4.0,49.29,0.26659099999999997,75.6,242.1145788,,1.0,0.0
1168,2016-11-01,Saudi Arabia,123.75763513738347,130.25535657691856,129.29761170907682,7000.18,7.0,45.26,0.26653000000000004,89.5,278.75115730000005,,1.0,10.0
1169,2016-12-01,Saudi Arabia,88.49149495220274,143.3849791505681,129.29761170907682,7210.43,7.0,52.62,0.26645599999999997,83.5,257.5607858,,1.0,0.0
1170,2017-01-01,Saudi Arabia,134.06351177912657,144.5451405333609,133.92632593545406,7101.86,6.0,53.59,0.266638,103.0,286.6868354,,1.0,6.0
1171,2017-02-01,Saudi Arabia,99.34432125529571,124.68921705130992,133.92632593545406,6972.39,7.0,54.34,0.266637,87.5,265.2419446,,1.0,4.0
1172,2017-03-01,Saudi Arabia,108.92146036103807,138.30063776827402,133.92632593545406,7001.63,4.0,50.9,0.266639,87.5,284.2966258,,1.0,2.0
1173,2017-04-01,Saudi Arabia,109.4178667423818,132.36807526449044,133.92632593545406,7013.47,2.0,52.16,0.26664299999999996,74.6,299.5922036,,1.0,8.0
1174,2017-05-01,Saudi Arabia,69.45736684827314,137.19531519854144,133.92632593545406,6871.24,1.0,49.89,0.266611,60.0,272.69233239999994,,1.0,0.0
1175,2017-06-01,Saudi Arabia,54.47170027251854,127.57217179504528,133.92632593545406,7425.72,1.0,46.17,0.266611,77.75,342.30964439999997,,1.0,20.0
1176,2017-07-01,Saudi Arabia,126.90894372708216,147.29669578346503,133.92632593545406,7094.17,0.0,47.66,0.266621,92.2,287.5968083,,1.0,32.0
1177,2017-08-01,Saudi Arabia,145.61851726650497,147.8821179176919,133.92632593545406,7258.64,-1.0,49.94,0.266623,90.25,293.90907569999996,,1.0,31.0
1178,2017-09-01,Saudi Arabia,123.89621126764506,145.99943736802186,133.92632593545406,7283.01,0.0,52.95,0.266612,76.0,314.0427608,,1.0,13.0
1179,2017-10-01,Saudi Arabia,60.8731882243876,137.82987860680927,133.92632593545406,6934.37,1.0,54.92,0.266617,69.6,255.9462358,,1.0,0.0
1180,2017-11-01,Saudi Arabia,77.90325700554274,146.19066102135508,133.92632593545406,7003.97,4.0,59.93,0.266597,73.5,274.4753894,,1.0,0.0
1181,2017-12-01,Saudi Arabia,77.48832940814994,155.94342343753897,133.92632593545406,7226.32,7.0,61.19,0.266662,84.6,277.8028143,,1.0,0.0
1182,2018-01-01,Saudi Arabia,154.36117543749316,151.51323075389126,131.72930161570136,7650.12,7.0,66.23,0.266667,88.25,327.83776434015306,,1.0,0.0
1183,2018-02-01,Saudi Arabia,82.88321707320917,132.15192487794806,131.72930161570136,7418.8,2.0,63.46,0.26655,81.5,291.4273748117926,,1.0,0.0
1184,2018-03-01,Saudi Arabia,101.77539782327251,149.0515378013909,131.72930161570136,7870.87,4.0,64.17,0.26655,80.25,290.2525160553727,,1.0,0.0
1185,2018-04-01,Saudi Arabia,113.08476014878624,,,,,,,,,,,
1186,2018-05-01,Saudi Arabia,65.91163800445767,,,,,,,,,,,
1187,2018-06-01,Saudi Arabia,57.48582500177554,,,,,,,,,,,
1188,2013-01-01,Spain,100.0,100.0,100.0,8362.3,15.0,105.1,1.328502,21.0,,-4380.92072,1.0,8.0
1189,2013-02-01,Spain,102.83786043506285,95.08965929468022,100.0,8230.3,16.0,107.64,1.3371,27.0,,-950.49285,1.0,3.0
1190,2013-03-01,Spain,132.77842446794176,111.04303646144649,100.0,7920.0,17.0,102.52,1.296626,20.0,,896.7198800000001,1.0,6.0
1191,2013-04-01,Spain,102.35324868456728,100.38254632396892,100.0,8419.0,17.0,98.85,1.301395,22.0,,-2129.62074,1.0,0.0
1192,2013-05-01,Spain,105.35280871879044,99.56365809922295,100.0,8320.6,16.0,99.37,1.297981,20.0,,-555.49978,1.0,1.0
1193,2013-06-01,Spain,73.82723144635095,107.5911536162582,100.0,7762.7,11.0,99.74,1.317588,21.0,,-651.80038,1.0,9.0
1194,2013-07-01,Spain,76.1863246947433,111.17752540346683,100.0,8433.4,8.0,105.26,1.308238,22.0,,-1491.2508,1.0,31.0
1195,2013-08-01,Spain,109.74970655419128,111.17752540346683,100.0,8290.5,9.0,108.16,1.332143,30.0,,-2114.959,1.0,32.0
1196,2013-09-01,Spain,101.5379320309697,107.5911536162582,100.0,9186.1,13.0,108.76,1.335091,20.0,,-3934.1895200000004,1.0,14.0
1197,2013-10-01,Spain,110.55382112712415,101.1595935445308,100.0,9907.9,15.0,105.43,1.363876,23.0,,-1709.69265,1.0,1.0
1198,2013-11-01,Spain,123.12904959274755,96.77824267782428,100.0,9837.6,20.0,102.63,1.349304,25.0,,-2637.6116399999996,1.0,1.0
1199,2013-12-01,Spain,127.95081474843212,99.163179916318,100.0,9916.7,17.0,105.48,1.369724,29.0,,-3263.74464,1.0,10.0
1200,2014-01-01,Spain,105.45930965960287,100.7650926479378,108.5558829047177,9920.2,14.0,102.1,1.3627639999999999,24.0,,-3572.2167,1.0,8.0
1201,2014-02-01,Spain,124.10346826158319,100.65750149432158,108.5558829047177,10114.2,16.0,104.83,1.364751,31.0,,-1950.2258199999999,1.0,3.0
1202,2014-03-01,Spain,127.50321856882867,110.21219366407652,108.5558829047177,10340.5,15.0,104.04,1.382526,23.0,,-3194.4953,1.0,5.0
1203,2014-04-01,Spain,140.75803992811188,113.16796174536758,108.5558829047177,10459.0,14.0,104.87,1.3805889999999998,20.0,,-2248.17924,1.0,1.0
1204,2014-05-01,Spain,93.77375368735157,119.02271368798564,108.5558829047177,10798.7,15.0,105.71,1.373932,21.0,,-2746.2626800000003,1.0,1.0
1205,2014-06-01,Spain,75.10848971600291,115.57083084279738,108.5558829047177,10923.5,12.0,108.37,1.3600290000000002,24.0,,-2656.96416,1.0,9.0
1206,2014-07-01,Spain,66.94201056242561,119.4231918708906,108.5558829047177,10707.2,10.0,105.23,1.354683,21.0,,-2354.1613199999997,1.0,31.0
1207,2014-08-01,Spain,104.3287112574417,120.61864913329347,108.5558829047177,10728.8,10.0,100.05,1.33219,24.0,,-3893.5984,1.0,32.0
1208,2014-09-01,Spain,104.53976495112484,119.15720263000595,108.5558829047177,10825.5,12.0,95.85,1.289924,21.0,,-3826.69462,1.0,14.0
1209,2014-10-01,Spain,105.73757583727436,119.4231918708906,108.5558829047177,10477.8,14.0,86.08,1.267196,21.0,,-3148.86031,1.0,2.0
1210,2014-11-01,Spain,130.8265024993628,113.96891811117752,108.5558829047177,10770.7,17.0,76.99,1.247285,24.0,,-1593.04856,1.0,1.0
1211,2014-12-01,Spain,159.4291484632856,117.02032277346085,108.5558829047177,10279.5,16.0,60.7,1.231316,50.1,,-3142.18542,1.0,9.0
1212,2015-01-01,Spain,146.9898061065951,119.4231918708906,115.23821271208594,10403.3,15.0,47.11,1.1638709999999999,27.0,,-2806.82013,1.0,8.0
1213,2015-02-01,Spain,153.26037369491704,109.06156604901376,115.23821271208594,11178.3,19.0,54.79,1.134695,33.0,611.8125454,-2465.7875,1.0,3.0
1214,2015-03-01,Spain,160.63572619517268,120.61864913329347,115.23821271208594,11521.1,14.0,52.83,1.083107,30.0,605.4899831,-1997.2266399999999,1.0,5.0
1215,2015-04-01,Spain,125.87437110058008,115.57083084279738,115.23821271208594,11385.0,15.0,57.54,1.079659,21.0,551.2345623,-2436.91632,1.0,1.0
1216,2015-05-01,Spain,101.8864953235372,144.47399880454276,115.23821271208594,11217.6,14.0,62.51,1.116443,21.0,534.6982478,-1299.3095,1.0,1.0
1217,2015-06-01,Spain,74.16215742332662,140.62163777644952,115.23821271208594,10769.5,11.0,61.31,1.121516,20.0,537.9059511,-2687.64397,1.0,9.0
1218,2015-07-01,Spain,99.81183751463169,154.47997609085476,115.23821271208594,11180.7,7.0,54.34,1.1002299999999998,26.0,615.5120369,-1470.1652,1.0,31.0
